Title_ID,Title_Name,Sony_Game_Name,Editions,Has_Updates,Update_Count,Latest_Version,Total_Size_MB,Status
CUSA00426,Crimsonland,Crimsonland,Original,True,1,01.04,188.8125,found
CUSA00422,Toy Soldiers: War Chest,Toy Soldiers War Chest,Original,True,1,01.01,64.5,found
CUSA00429,WWE Network,WWE Network,Original,True,1,05.00,114.3125,found
CUSA00435,Assassin's Creed IV: Black Flag - Freedom Cry,,Original,False,0,,0.0,no_updates
CUSA00433,Diablo III: Reaper of Souls: Ultimate Evil Edition,Diablo III: Reaper of Souls – Ultimate Evil Edition,Original,True,3,01.47,10912.9375,found
CUSA00432,Evolve,Evolve,Original,True,4,01.09,14468.25,found
CUSA00430,Z4,,,False,0,,0.0,no_updates
CUSA00434,Diablo III: Reaper of Souls: Ultimate Evil Edition,Diablo III: Reaper of Souls – Ultimate Evil Edition,Original,True,2,01.47,7181.125,found
CUSA00425,Puddle,,Original,False,0,,0.0,no_updates
CUSA00428,Toy Soldiers: War Chest,Toy Soldiers War Chest,Hall of Fame Edition Original,True,1,01.02,645.5,found
CUSA00431,Ryuu ga Gotoku: Ishin!,,Demo,False,0,,0.0,no_updates
CUSA00421,Deep Down,,Cancelled,False,0,,0.0,no_updates
CUSA00441,Assassin's Creed IV: Black Flag - Freedom Cry,,Original,False,0,,0.0,no_updates
CUSA00437,Ultratron,,Original,False,0,,0.0,no_updates
CUSA00427,FINAL FANTASY XIV Online,,,False,0,,0.0,no_updates
CUSA00440,Toy Soldiers: War Chest,,,False,0,,0.0,no_updates
CUSA00442,Torne,torne® PlayStation®4,Original,True,1,01.37,60.25,found
CUSA00438,Final Fantasy XIV Online: A Realm Reborn,,Beta,False,0,,0.0,no_updates
CUSA00439,Tetris Ultimate,,Original,False,0,,0.0,no_updates
CUSA00445,Ready to Run,,,False,0,,0.0,no_updates
CUSA00448,NHL Gamecenter,NHL,Original,True,1,06.10,183.5625,found
CUSA00443,CastleStorm: Definitive Edition,,Original,False,0,,0.0,no_updates
CUSA00451,Putty Squad,Putty Squad,Original,True,1,01.01,5.5,found
CUSA00444,KickBeat: Special Edition,,Original,False,0,,0.0,no_updates
CUSA00436,Basement Crawl,,,False,0,,0.0,no_updates
CUSA00447,Combat Monsters,,,False,0,,0.0,no_updates
CUSA00446,Super Exploding Zoo,Super Exploding Zoo!,Original,True,1,01.02,142.1875,found
CUSA00449,Skai,,Original,False,0,,0.0,no_updates
CUSA00454,Multiplayer.it,,Original,False,0,,0.0,no_updates
CUSA00453,Plants vs. Zombies: Garden Warfare,Plants vs Zombies Garden Warfare,Original,True,1,01.01,3220.625,found
CUSA00462,Far Cry 4,Far Cry® 4,Limited Edition Original,True,1,01.08,1620.5625,found
CUSA00463,AirMech Arena,AirMech Arena,Original,True,1,01.02,338.0,found
CUSA00456,Air Conflicts: Vietnam: Ultimate Edition,,Original,False,0,,0.0,no_updates
CUSA00452,Putty Squad,Putty Squad,Original,True,1,01.01,5.5,found
CUSA00457,Puddle,,,False,0,,0.0,no_updates
CUSA00465,CounterSpy,CounterSpy™,Original,True,1,01.01,1298.0625,found
CUSA00464,Final Horizon,Final Horizon,Original,True,1,01.01,6.1875,found
CUSA00460,Sherlock Holmes: Crimes & Punishments,,Original,False,0,,0.0,no_updates
CUSA00469,Sherlock Holmes: Crimes & Punishments,,Original,False,0,,0.0,no_updates
CUSA00459,Bound by Flame,Bound By Flame,Original,True,1,01.02,196.125,found
CUSA00458,CounterSpy,CounterSpy™,Original,True,1,01.01,1298.0625,found
CUSA00450,Putty Squad,,,False,0,,0.0,no_updates
CUSA00468,Headset Companion,Headset Companion,Original,True,1,03.10,199.6875,found
CUSA00466,TowerFall Ascension,TowerFall Ascension,Original,True,1,01.03,224.375,found
CUSA00473,LittleBigPlanet 3,LittleBigPlanet™3 (US),Day 1 Edition Original Plush Edition Plush Edition Target Exclusive,True,1,01.28,2520.625,found
CUSA00455,Final Fantasy XIV Online: A Realm Reborn,,Beta,False,0,,0.0,no_updates
CUSA00461,King Oddball,King Oddball,Original,True,1,01.01,109.125,found
CUSA00479,Valiant Hearts: The Great War,,Original,False,0,,0.0,no_updates
CUSA00477,Far Cry 4,Far Cry® 4,Original,True,1,01.04,1362.25,found
CUSA00470,Journey,Journey,Original,True,1,01.01,307.875,found
CUSA00476,Assassin's Creed Unity,Assassin's Creed® Unity,Original,True,2,01.05,6198.6875,found
CUSA00481,King Oddball,King Oddball,Original,True,1,01.01,109.125,found
CUSA00467,PlayStation Now,,Beta,False,0,,0.0,no_updates
CUSA00484,Sportsfriends,,Original,False,0,,0.0,no_updates
CUSA00475,Akiba's Trip 2,AKIBA'S TRIP2,Original,True,1,01.12,4044.125,found
CUSA00474,PlayStation Now,,Beta,False,0,,0.0,no_updates
CUSA00471,Forma.8,forma.8,Original,True,1,01.06,83.125,found
CUSA00478,Valiant Hearts: The Great War,,Original,False,0,,0.0,no_updates
CUSA00486,Hotline Miami,Hotline Miami,Original Original,True,1,01.01,19.0,found
CUSA00485,Plants vs. Zombies: Garden Warfare,Plants vs Zombies Garden Warfare,Original,True,1,01.01,3220.625,found
CUSA00491,Spelunky,Spelunky,Original,True,1,01.01,16.4375,found
CUSA00487,Cel Damage HD,Cel Damage HD,Original,True,1,01.01,16.1875,found
CUSA00482,Dead Nation: Apocalypse Edition,,Original,False,0,,0.0,no_updates
CUSA00493,Spelunky,Spelunky,Original,True,1,01.03,35.875,found
CUSA00496,Far Cry 4,Far Cry® 4,Limited Edition Original,True,1,01.08,1481.1875,found
CUSA00480,Helldivers,HELLDIVERS™,Original,True,2,07.04,5273.1875,found
CUSA00472,Transformers: Rise of the Dark Spark,,Original,False,0,,0.0,no_updates
CUSA00488,Sportsfriends,,,False,0,,0.0,no_updates
CUSA00489,Qello HD Concerts,Qello Concerts,Original,True,1,01.10,14.5625,found
CUSA00483,BIT.TRIP Complete HD,,,False,0,,0.0,no_updates
CUSA00503,Dragon Age: Inquisition,Dragon Age™: Inquisition,Original,True,2,01.12,4101.875,found
CUSA00502,Transistor,Transistor,Original,True,1,01.02,138.75,found
CUSA00504,Beyond: Two Souls,,Original,False,0,,0.0,no_updates
CUSA00494,Beyond: Two Souls,,Original,False,0,,0.0,no_updates
CUSA00495,Beyond: Two Souls,,Original,False,0,,0.0,no_updates
CUSA00492,Mahjong World Contest,,Original,False,0,,0.0,no_updates
CUSA00498,The Witness,The Witness,Original,True,1,01.05,3770.125,found
CUSA00497,Ready to Run,,Cancelled,False,0,,0.0,no_updates
CUSA00511,Beyond: Two Souls,,Heavy Rain & Beyond: Two Souls Collection Original,False,0,,0.0,no_updates
CUSA00512,Beyond: Two Souls,,Original,False,0,,0.0,no_updates
CUSA00513,Beyond: Two Souls,,Original Original,False,0,,0.0,no_updates
CUSA00500,Strike Suit Zero: Director's Cut,Strike Suit Zero: Director's Cut,Original,True,1,01.01,1432.0,found
CUSA00510,PixelJunk Shooter Ultimate,PixelJunk™ Shooter Ultimate,Original,True,1,01.01,316.875,found
CUSA00505,Final Fantasy XIV Online: A Realm Reborn,,Collector's Edition,False,0,,0.0,no_updates
CUSA00501,SingStar Ultimate Party,SingStar™ Ultimate Party,Original,True,1,01.10,130.1875,found
CUSA00499,SteamWorld Dig,,Original,False,0,,0.0,no_updates
CUSA00507,Strike Suit Zero: Director's Cut,Strike Suit Zero: Director's Cut,Original,True,1,01.01,1432.0,found
CUSA00514,Nano Assault Neo-X,,Original,False,0,,0.0,no_updates
CUSA00515,Music Player,,Demo,False,0,,0.0,no_updates
CUSA00506,Killzone: Shadow Fall Soundtrack,,Original,False,0,,0.0,no_updates
CUSA00516,Beyond: Two Souls,,Original,False,0,,0.0,no_updates
CUSA00508,Duke Nukem 3D: Megaton Edition,,,False,0,,0.0,no_updates
CUSA00509,R.B.I. Baseball 14,,Original,False,0,,0.0,no_updates
CUSA00527,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt,Original,True,10,04.06,40114.3125,found
CUSA00528,Hotline Miami,Hotline Miami,Original,True,1,01.01,18.3125,found
CUSA00519,Now TV,NowTV Beta,Beta,True,1,01.04,65.5625,found
CUSA00526,Madden NFL 15,Madden NFL 15,Original,True,1,01.05,469.125,found
CUSA00517,Fuso,fuso,Original,True,1,01.02,44.6875,found
CUSA00529,MLB.TV Premium,MLB.TV,Original,True,1,02.13,69.25,found
CUSA00520,Duke Nukem 3D: Megaton Edition,,,False,0,,0.0,no_updates
CUSA00523,Dead Nation: Apocalypse Edition,Dead Nation™: Apocalypse Edition,Original,True,1,01.03,54.25,found
CUSA00518,Foxtel Now,Foxtel Now,Original,True,1,01.02,102.625,found
CUSA00522,Nobunaga's Ambition: Sphere of Influence,Nobunaga's Ambition Souzou,Original,True,1,01.05,1602.4375,found
CUSA00531,Pier Solar and the Great Architects,,,False,0,,0.0,no_updates
CUSA00534,TowerFall Ascension,TowerFall Ascension,Original,True,1,01.02,224.375,found
CUSA00530,Pier Solar and the Great Architects,,,False,0,,0.0,no_updates
CUSA00521,SteamWorld Dig,,Original,False,0,,0.0,no_updates
CUSA00533,Pier Solar and the Great Architects,,,False,0,,0.0,no_updates
CUSA00535,Pier Solar and the Great Architects,,,False,0,,0.0,no_updates
CUSA00532,Pier Solar and the Great Architects,,,False,0,,0.0,no_updates
CUSA00537,Stick it to the Man!,Stick it to The Man,Original,True,1,01.01,3.5625,found
CUSA00538,LEGO Marvel Super Heroes,,Original,False,0,,0.0,no_updates
CUSA00536,Pier Solar and the Great Architects,,,False,0,,0.0,no_updates
CUSA00542,Call of Duty: Ghosts,,Demo,False,0,,0.0,no_updates
CUSA00552,The Last of Us: Remastered,The Last of Us™ Remastered,Original PlayStation Hits,True,1,01.11,352.125,found
CUSA00539,Stick it to the Man!,,Original,False,0,,0.0,no_updates
CUSA00541,NHL 15,NHL® 15,Original,True,1,01.06,1759.0,found
CUSA00543,Call of Duty: Ghosts,,Demo,False,0,,0.0,no_updates
CUSA00546,Gravity Daze,,Original,False,0,,0.0,no_updates
CUSA00556,The Last of Us: Remastered,The Last of Us™ Remastered,Original PlayStation Hits,True,1,01.11,352.125,found
CUSA00540,Tiny Troopers: Joint Ops,Tiny Troopers Joint Ops,Original,True,1,01.01,407.5625,found
CUSA00557,The Last of Us: Remastered,The Last of Us™ Remastered,Original,True,1,01.11,352.125,found
CUSA00558,The Last of Us: Left Behind,The Last of Us™ Left Behind Remastered,Original,True,1,01.05,49.5,found
CUSA00553,The Last of Us: Left Behind,The Last of Us™ Left Behind Remastered,Original,True,1,01.05,49.5,found
CUSA00547,Gravity Daze 2,GRAVITY DAZE® 2,Original,True,1,01.11,1520.875,found
CUSA00544,Call of Duty® Ghosts,,,False,0,,0.0,no_updates
CUSA00563,The LEGO Movie: Videogame,,Original,False,0,,0.0,no_updates
CUSA00559,The Last of Us: Remastered,The Last of Us™ Remastered,Original,True,1,01.11,352.125,found
CUSA00554,The Last of Us: Remastered,The Last of Us® Remastered,Original,True,1,01.11,352.125,found
CUSA00560,The Last of Us: Left Behind,The Last of Us™ Left Behind Remastered,Original,True,1,01.05,49.5,found
CUSA00551,Pier Solar and the Great Architects,Pier Solar and the Great Architects,Original,True,1,01.03,2170.0625,found
CUSA00564,Madden NFL 15,Madden NFL 15,Original,True,1,01.05,469.125,found
CUSA00568,Destiny,Destiny,Original,True,8,01.33,32678.6875,found
CUSA00561,NHL 15,NHL™ 15,Original,True,1,01.06,1759.0,found
CUSA00566,inFamous: Second Son Official Soundtrack,,Original,False,0,,0.0,no_updates
CUSA00562,Tearaway Unfolded,Tearaway™ Unfolded,Original,True,1,01.04,1744.875,found
CUSA00572,SHAREfactory,SHAREfactory™,Original,True,1,03.04,1034.4375,found
CUSA00555,The Last of Us: Left Behind,The Last of Us® Left Behind Remastered,Original,True,1,01.05,49.5,found
CUSA00550,THE PLAYROOM,,,False,0,,0.0,no_updates
CUSA00578,LEGO Batman 3: Beyond Gotham,,Demo,False,0,,0.0,no_updates
CUSA00567,Stick it to the Man!,,Original,False,0,,0.0,no_updates
CUSA00579,LEGO Batman 3: Beyond Gotham,LEGO® Batman™ 3: Beyond Gotham,Original,True,1,01.03,112.8125,found
CUSA00581,LEGO Batman 3: Beyond Gotham,,Demo,False,0,,0.0,no_updates
CUSA00565,Defense Grid 2,Defense Grid 2,Original,True,1,01.01,60.1875,found
CUSA00570,Tiny Troopers: Joint Ops,Tiny Troopers Joint Ops,Original,True,1,01.02,407.5625,found
CUSA00571,Entwined,Entwined™,Original,True,1,01.02,1106.25,found
CUSA00580,LEGO Batman 3: Beyond Gotham,LEGO® Batman™ 3: Beyond Gotham,Original,True,1,01.03,112.8125,found
CUSA00569,Destiny,,,False,0,,0.0,no_updates
CUSA00576,Bungie Friends and Family Beta,,,False,0,,0.0,no_updates
CUSA00575,inFamous: First Light,inFAMOUS First Light™,Original,True,1,01.04,2441.8125,found
CUSA00577,Lost Sea,,,False,0,,0.0,no_updates
CUSA00587,Rogue Legacy,Rogue Legacy,Original,True,1,01.04,18.1875,found
CUSA00582,Warriors Orochi 3 Ultimate,無双OROCHI２ Ultimate,Original,True,1,01.01,17.0,found
CUSA00574,Bungie Public Beta,,,False,0,,0.0,no_updates
CUSA00586,Sparkle 2,Sparkle 2,Original,True,1,01.01,331.375,found
CUSA00584,Plants vs. Zombies: Garden Warfare,Plants vs Zombies Garden Warfare,Original,True,1,01.01,3220.625,found
CUSA00583,PixelJunk™ Shooter Ultimate,,,False,0,,0.0,no_updates
CUSA00588,Warriors Orochi 3 Ultimate,WARRIORS OROCHI 3 Ultimate,Original,True,1,01.02,16.625,found
CUSA00592,Metro: Last Light Redux,Metro: Last Light Redux,Original,True,1,01.03,25.625,found
CUSA00591,Metro 2033 Redux,Metro 2033 Redux,Original,True,1,01.04,25.625,found
CUSA00593,Metro Redux,Metro Redux,Original,True,1,01.01,23.3125,found
CUSA00590,Sparkle 2,Sparkle 2,Original,True,1,01.01,331.375,found
CUSA00585,HOYTS Stream,,,False,0,,0.0,no_updates
CUSA00596,inFamous: Second Son Official Soundtrack,,Original,False,0,,0.0,no_updates
CUSA00589,Lost Sea,Lost Sea,Original,True,1,01.02,510.125,found
CUSA00595,NBA 2K14,,,False,0,,0.0,no_updates
CUSA00605,Assassin's Creed Unity,Assassin's Creed® Unity,Original,True,2,01.05,6198.6875,found
CUSA00594,inFamous: Second Son Official Soundtrack,,Original,False,0,,0.0,no_updates
CUSA00606,Assassin's Creed Unity,Assassin's Creed® Unity,Original,True,2,01.05,6198.6875,found
CUSA00597,Blue Estate,Blue Estate,Original,True,1,01.01,366.875,found
CUSA00598,Blue Estate,Blue Estate,Original,True,1,01.01,366.875,found
CUSA00599,Dragon Fin Soup,Dragon Fin Soup,Original,True,1,01.01,30.5625,found
CUSA00603,Sky Go,,,False,0,,0.0,no_updates
CUSA00602,Another World: 20th Anniversary Edition,,Original,False,0,,0.0,no_updates
CUSA00600,Disney Infinity 2.0 Edition,Disney Infinity [2.0],Original,True,1,01.05,151.9375,found
CUSA00607,Assassin's Creed Unity,,,False,0,,0.0,no_updates
CUSA00601,LittleBigPlanet 3,リトルビッグプラネット™3,Original,True,1,01.21,1769.8125,found
CUSA00610,NBA LIVE 14,,,False,0,,0.0,no_updates
CUSA00604,Tvigle,TVIGLE,Original,True,1,01.01,109.5625,found
CUSA00612,Nikoli no Puzzle 4: Kakuro,,Original,False,0,,0.0,no_updates
